Suburb Name;source_url;type_of_property;sale_rent;backup water;back-up power;Size;Security;Price;name;Images;Image;garages;floor_size;erf_size;bedrooms;bathrooms
DURBANVILLE;https://www.property24.com/for-sale/sonstraal-heights/durbanville/western-cape/9550/112134652;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 450 000 ;2 Bedroom Apartment / Flat for Sale in Sonstraal Heights;https://images.prop24.com/297590867/Ensure1280x720|https://images.prop24.com/297587672/Ensure1280x720;https://images.prop24.com/297590867/Ensure1280x720;NULL;70 m²;70 m²;2.0;1.0
DURBANVILLE;https://www.property24.com/for-sale/durbanville-central/durbanville/western-cape/9520/112406344;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 550 000 ;2 Bedroom Apartment / Flat for Sale in Durbanville Central;https://images.prop24.com/302349647/Ensure1280x720|https://images.prop24.com/302349644/Ensure1280x720;https://images.prop24.com/302349647/Ensure1280x720;1.0;65 m²;120 m²;2.0;2.0
DURBANVILLE;https://www.property24.com/for-sale/durbanville-central/durbanville/western-cape/9520/112403476;Apartment / Flat;Sale;NULL;NULL;NULL;Complex security including alarm and automatic gates;R1 490 000 ;2 Bedroom Apartment / Flat for Sale in Durbanville Central;https://images.prop24.com/302299438/Ensure1280x720|https://images.prop24.com/302299439/Ensure1280x720;https://images.prop24.com/302299438/Ensure1280x720;1.0;79 m²;79 m²;2.0;1.0
DURBANVILLE;https://www.property24.com/for-sale/durbanville-central/durbanville/western-cape/9520/112505634;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 670 000 ;2 Bedroom Apartment / Flat for Sale in Durbanville Central;https://images.prop24.com/311105659/Ensure1280x720|https://images.prop24.com/311105660/Ensure1280x720;https://images.prop24.com/311105659/Ensure1280x720;1.0;74 m²;NULL;2.0;1.0
DURBANVILLE;https://www.property24.com/for-sale/durbanville-central/durbanville/western-cape/9520/113109357;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R2 295 000 ;2 Bedroom Apartment / Flat for Sale in Durbanville Central;NULL;https://images.prop24.com/313591983/Crop600x400;2.0;76 m²;NULL;2.0;2.0
DURBANVILLE;https://www.property24.com/for-sale/durbanville-central/durbanville/western-cape/9520/112480108;Apartment / Flat;Sale;Yes;Yes;NULL;NULL;R1 499 900 ;1 Bedroom Apartment / Flat for Sale in Durbanville Central;NULL;https://images.prop24.com/303817963/Crop600x400;NULL;38 m²;NULL;1.0;1.0
DURBANVILLE;https://www.property24.com/to-rent/uitzicht/durbanville/western-cape/16708/113226796;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R8 000 ;1 Bedroom Apartment / Flat to Rent in Uitzicht;NULL;https://images.prop24.com/314562178/Crop600x400;1.0;NULL;NULL;1.0;1.0
DURBANVILLE;https://www.property24.com/to-rent/vierlanden/durbanville/western-cape/9559/109127254;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R12 000 ;1 Bedroom Apartment / Flat to Rent in Vierlanden;NULL;https://images.prop24.com/309430343/Crop600x400;2.0;NULL;NULL;1.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112424235;Apartment / Flat;Sale;NULL;NULL;NULL;Intercom, 24 Hour Access, Electric fencing;R1 100 000 ;2 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/304731132/Ensure1280x720|https://images.prop24.com/304731135/Ensure1280x720;https://images.prop24.com/304731132/Ensure1280x720;NULL;68 m²;NULL;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112607639;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R995 000 ;1 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/308066600/Ensure1280x720|https://images.prop24.com/308066596/Ensure1280x720;https://images.prop24.com/308066600/Ensure1280x720;NULL;46 m²;NULL;1.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112489572;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R920 000 ;1 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/304376968/Ensure1280x720|https://images.prop24.com/304376970/Ensure1280x720;https://images.prop24.com/304376968/Ensure1280x720;NULL;47 m²;NULL;1.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112618625;Apartment / Flat;Sale;NULL;NULL;NULL;Security gate at front door, trellidoor to garden;R999 999 ;2 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/305951290/Ensure1280x720|https://images.prop24.com/305951289/Ensure1280x720;https://images.prop24.com/305951290/Ensure1280x720;NULL;58 m²;NULL;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/111442221;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R950 000 ;2 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/309930331/Ensure1280x720|https://images.prop24.com/309930332/Ensure1280x720;https://images.prop24.com/309930331/Ensure1280x720;NULL;46 m²;NULL;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112695313;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 200 000 ;1 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/307293712/Ensure1280x720|https://images.prop24.com/307293674/Ensure1280x720;https://images.prop24.com/307293712/Ensure1280x720;NULL;29 m²;NULL;1.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112735414;Apartment / Flat;Sale;NULL;NULL;NULL;Totally Fenced;R1 150 000 ;2 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/307992044/Ensure1280x720|https://images.prop24.com/307992040/Ensure1280x720;https://images.prop24.com/307992044/Ensure1280x720;NULL;52 m²;4 452 m²;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/113034164;Apartment / Flat;Sale;NULL;NULL;NULL;Totally Fenced, Security Gate, Electric fencing;R1 250 000 ;2 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/312409881/Ensure1280x720|https://images.prop24.com/312409883/Ensure1280x720;https://images.prop24.com/312409881/Ensure1280x720;NULL;67 m²;NULL;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/112937546;Apartment / Flat;Sale;NULL;NULL;NULL;1;R2 700 000 ;4 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/310993312/Ensure1280x720|https://images.prop24.com/310993313/Ensure1280x720;https://images.prop24.com/310993312/Ensure1280x720;2.0;182 m²;182 m²;4.0;3.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/113304695;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 095 000 ;1 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/315459670/Ensure1280x720|https://images.prop24.com/315459671/Ensure1280x720;https://images.prop24.com/315459670/Ensure1280x720;NULL;46 m²;NULL;1.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/113046064;Apartment / Flat;Sale;NULL;NULL;NULL;Security Gate, 24 Hour Access, Guard House, Electric fencing, Perimeter Wall;R1 049 000 ;2 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/312618476/Ensure1280x720|https://images.prop24.com/312618477/Ensure1280x720;https://images.prop24.com/312618476/Ensure1280x720;NULL;54 m²;NULL;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/for-sale/blouberg-sands/blouberg/western-cape/11590/113320710;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 395 000 ;3 Bedroom Apartment / Flat for Sale in Blouberg Sands;https://images.prop24.com/315785819/Ensure1280x720|https://images.prop24.com/315785822/Ensure1280x720;https://images.prop24.com/315785819/Ensure1280x720;NULL;85 m²;85 m²;3.0;2.0
BLOUBERG SANDS;https://www.property24.com/to-rent/blouberg-sands/blouberg/western-cape/11590/113295421;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R10 500 ;2 Bedroom Apartment / Flat to Rent in Blouberg Sands;NULL;https://images.prop24.com/315306587/Crop600x400;3.0;45 m²;NULL;2.0;1.0
BLOUBERG SANDS;https://www.property24.com/to-rent/blouberg-sands/blouberg/western-cape/11590/113357179;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R8 000 ;1 Bedroom Apartment / Flat to Rent in Blouberg Sands;NULL;https://images.prop24.com/312710856/Crop600x400;1.0;NULL;NULL;1.0;1.0
BLOUBERG SANDS;https://www.property24.com/to-rent/blouberg-sands/blouberg/western-cape/11590/113228647;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R8 900 ;2 Bedroom Apartment / Flat to Rent in Blouberg Sands;NULL;https://images.prop24.com/314593644/Crop600x400;1.0;54 m²;NULL;2.0;1.0
AVONDALE - PAROW;https://www.property24.com/for-sale/avondale/parow/western-cape/8169/113143378;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 480 000 ;3 Bedroom Apartment / Flat for Sale in Avondale;https://images.prop24.com/314103547/Ensure1280x720|https://images.prop24.com/314103548/Ensure1280x720;https://images.prop24.com/314103547/Ensure1280x720;1.0;146 m²;146 m²;3.0;2.5
AVONDALE - PAROW;https://www.property24.com/for-sale/avondale/parow/western-cape/8169/111433262;Apartment / Flat;Sale;NULL;NULL;NULL;24 Hour Access;R890 000 ;2 Bedroom Apartment / Flat for Sale in Avondale;https://images.prop24.com/287076004/Ensure1280x720|https://images.prop24.com/287076005/Ensure1280x720;https://images.prop24.com/287076004/Ensure1280x720;1.0;66 m²;NULL;2.0;1.0
AVONDALE - PAROW;https://www.property24.com/for-sale/avondale/parow/western-cape/8169/111071793;Apartment / Flat;Sale;NULL;NULL;NULL;Electric Gate, Closed Circuit TV, 24 Hour Access, Guard;R695 000 ;1 Bedroom Apartment / Flat for Sale in Avondale;https://images.prop24.com/304249135/Ensure1280x720|https://images.prop24.com/280958301/Ensure1280x720;https://images.prop24.com/304249135/Ensure1280x720;NULL;33 m²;NULL;1.0;1.0
AVONDALE - PAROW;https://www.property24.com/for-sale/avondale/parow/western-cape/8169/112985379;Apartment / Flat;Sale;NULL;NULL;NULL;Closed Circuit TV, Electric Gate, Guard, 24 Hour Access;R1 195 000 ;2 Bedroom Apartment / Flat for Sale in Avondale;https://images.prop24.com/311473309/Ensure1280x720|https://images.prop24.com/311473310/Ensure1280x720;https://images.prop24.com/311473309/Ensure1280x720;NULL;63 m²;NULL;2.0;1.5
AVONDALE - PAROW;https://www.property24.com/for-sale/avondale/parow/western-cape/8169/112985470;Apartment / Flat;Sale;NULL;NULL;NULL;Electric Gate, Closed Circuit TV, 24 Hour Access, Guard;R789 000 ;1 Bedroom Apartment / Flat for Sale in Avondale;https://images.prop24.com/311473310/Ensure1280x720|https://images.prop24.com/311473311/Ensure1280x720;https://images.prop24.com/311473310/Ensure1280x720;NULL;43 m²;NULL;1.0;1.0
AVONDALE - PAROW;https://www.property24.com/for-sale/avondale/parow/western-cape/8169/112985494;Apartment / Flat;Sale;NULL;NULL;NULL;Electric Gate, Closed Circuit TV, 24 Hour Access, Guard;R695 000 ;0.5 Bedroom Apartment / Flat for Sale in Avondale;https://images.prop24.com/311473311/Ensure1280x720|https://images.prop24.com/311473312/Ensure1280x720;https://images.prop24.com/311473311/Ensure1280x720;NULL;33 m²;NULL;0.5;1.0
GLENCAIRN;https://www.property24.com/for-sale/glencairn/simons-town/western-cape/9107/113304606;Apartment / Flat;Sale;NULL;NULL;NULL;Intercom;R2 975 000 ;2 Bedroom Apartment / Flat for Sale in Glencairn;https://images.prop24.com/315458163/Ensure1280x720|https://images.prop24.com/315458164/Ensure1280x720;https://images.prop24.com/315458163/Ensure1280x720;2.0;97 m²;NULL;2.0;2.5
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113216551;Apartment / Flat;Sale;NULL;NULL;NULL;24 hour manned complex security including CCTV cameras, security gates and smartphone-integrated security;R1 795 000 ;1 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/314370456/Ensure1280x720|https://images.prop24.com/314370457/Ensure1280x720;https://images.prop24.com/314370456/Ensure1280x720;NULL;65 m²;65 m²;1.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113041619;Apartment / Flat;Sale;NULL;NULL;NULL;24 Concierge;R2 099 000 ;1 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/312550655/Ensure1280x720|https://images.prop24.com/312548584/Ensure1280x720;https://images.prop24.com/312550655/Ensure1280x720;NULL;72 m²;72 m²;1.0;2.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112470307;Apartment / Flat;Sale;NULL;NULL;NULL;Closed Circuit TV, Electric fencing;R1 400 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/303433987/Ensure1280x720|https://images.prop24.com/303433988/Ensure1280x720;https://images.prop24.com/303433987/Ensure1280x720;NULL;79 m²;NULL;2.0;1.5
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112801297;Apartment / Flat;Sale;NULL;NULL;NULL;24 Hour Access;R1 195 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/309107891/Ensure1280x720|https://images.prop24.com/309107892/Ensure1280x720;https://images.prop24.com/309107891/Ensure1280x720;NULL;48 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113113466;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 350 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/313658562/Ensure1280x720|https://images.prop24.com/313658563/Ensure1280x720;https://images.prop24.com/313658562/Ensure1280x720;1.0;64 m²;1 000 m²;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112994062;Apartment / Flat;Sale;NULL;NULL;NULL;Totally Fenced, Electric Gate, Security Gate, Intercom, 24 Hour Access, Electric fencing;R1 400 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/311623035/Ensure1280x720|https://images.prop24.com/311623017/Ensure1280x720;https://images.prop24.com/311623035/Ensure1280x720;NULL;79 m²;79 m²;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112935474;Apartment / Flat;Sale;NULL;NULL;NULL;1;R1 095 000 ;Apartment / Flat for Sale in Claremont;https://images.prop24.com/310957184/Ensure1280x720|https://images.prop24.com/310957185/Ensure1280x720;https://images.prop24.com/310957184/Ensure1280x720;NULL;43 m²;NULL;NULL;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112689851;Apartment / Flat;Sale;NULL;NULL;NULL;Totally Fenced, Electric Gate, Intercom;R2 350 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/307200730/Ensure1280x720|https://images.prop24.com/307200745/Ensure1280x720;https://images.prop24.com/307200730/Ensure1280x720;NULL;69 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/harfield-village/cape-town/western-cape/8666/113247560;Apartment / Flat;Sale;NULL;NULL;927 m²;NULL;R13 000 000 ;20 Bedroom Apartment / Flat for Sale in Harfield Village;https://images.prop24.com/314766599/Ensure1280x720|https://images.prop24.com/314766600/Ensure1280x720;https://images.prop24.com/314766599/Ensure1280x720;NULL;NULL;927 m²;20.0;8.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112728506;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R945 000 ;1 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/307869487/Ensure1280x720|https://images.prop24.com/307869486/Ensure1280x720;https://images.prop24.com/307869487/Ensure1280x720;NULL;34 m²;NULL;1.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112964522;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 250 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/311115533/Ensure1280x720|https://images.prop24.com/311115534/Ensure1280x720;https://images.prop24.com/311115533/Ensure1280x720;1.0;83 m²;NULL;2.0;1.5
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112707497;Apartment / Flat;Sale;NULL;NULL;NULL;Totally Fenced, Electric Gate, Intercom;R2 350 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/307444404/Ensure1280x720|https://images.prop24.com/307200730/Ensure1280x720;https://images.prop24.com/307444404/Ensure1280x720;NULL;87 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112703922;Apartment / Flat;Sale;NULL;NULL;NULL;Totally Fenced, Electric Gate, Intercom;R2 350 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/307200729/Ensure1280x720|https://images.prop24.com/307200730/Ensure1280x720;https://images.prop24.com/307200729/Ensure1280x720;NULL;66 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113092168;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 550 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/313248065/Ensure1280x720|https://images.prop24.com/313248070/Ensure1280x720;https://images.prop24.com/313248065/Ensure1280x720;1.0;68 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112831718;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 170 000 ;1 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/309612937/Ensure1280x720|https://images.prop24.com/309612932/Ensure1280x720;https://images.prop24.com/309612937/Ensure1280x720;1.0;39 m²;NULL;1.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113013536;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 850 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/300295628/Ensure1280x720|https://images.prop24.com/311995310/Ensure1280x720;https://images.prop24.com/300295628/Ensure1280x720;NULL;82 m²;NULL;2.0;1.5
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112761853;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 700 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/310229121/Ensure1280x720|https://images.prop24.com/310229126/Ensure1280x720;https://images.prop24.com/310229121/Ensure1280x720;NULL;75 m²;NULL;2.0;2.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113058825;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 395 000 ;3 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/312821827/Ensure1280x720|https://images.prop24.com/312821828/Ensure1280x720;https://images.prop24.com/312821827/Ensure1280x720;1.0;94 m²;NULL;3.0;2.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113031088;Apartment / Flat;Sale;NULL;NULL;NULL;24 Hour Access;R1 450 000 ;1 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/312355094/Ensure1280x720|https://images.prop24.com/312355095/Ensure1280x720;https://images.prop24.com/312355094/Ensure1280x720;NULL;43 m²;NULL;1.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113145121;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 195 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/268392899/Ensure1280x720|https://images.prop24.com/268392900/Ensure1280x720;https://images.prop24.com/268392899/Ensure1280x720;NULL;81 m²;NULL;2.0;2.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113047791;Apartment / Flat;Sale;NULL;NULL;NULL;Intercom, Closed Circuit TV, Burglar Bars, Electric fencing;R1 850 000 ;3 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/312640676/Ensure1280x720|https://images.prop24.com/312640677/Ensure1280x720;https://images.prop24.com/312640676/Ensure1280x720;1.0;116 m²;116 m²;3.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112980798;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 350 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/311400739/Ensure1280x720|https://images.prop24.com/311400740/Ensure1280x720;https://images.prop24.com/311400739/Ensure1280x720;NULL;77 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112999279;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 350 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/311747071/Ensure1280x720|https://images.prop24.com/311747061/Ensure1280x720;https://images.prop24.com/311747071/Ensure1280x720;NULL;66 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112832867;Apartment / Flat;Sale;NULL;NULL;NULL;Closed Circuit TV, Electric fencing;R1 443 500 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/309633570/Ensure1280x720|https://images.prop24.com/311273757/Ensure1280x720;https://images.prop24.com/309633570/Ensure1280x720;1.0;83 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113210999;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 400 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/314272623/Ensure1280x720|https://images.prop24.com/314272624/Ensure1280x720;https://images.prop24.com/314272623/Ensure1280x720;1.0;79 m²;NULL;2.0;1.5
CLAREMONT;https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113009339;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 195 000 ;2 Bedroom Apartment / Flat for Sale in Claremont;https://images.prop24.com/311921580/Ensure1280x720|https://images.prop24.com/312977237/Ensure1280x720;https://images.prop24.com/311921580/Ensure1280x720;1.0;83 m²;NULL;2.0;1.0
CLAREMONT;https://www.property24.com/to-rent/claremont/cape-town/western-cape/11741/113360619;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R16 000 ;2 Bedroom Apartment / Flat to Rent in Claremont;NULL;https://images.prop24.com/316553820/Crop600x400;2.0;NULL;NULL;2.0;2.0
CLAREMONT; https://www.property24.com/to-rent/claremont/cape-town/western-cape/11741/112780327;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R12 000 ;2 Bedroom Apartment / Flat to Rent in Claremont;NULL;https://images.prop24.com/308779159/Crop600x400;1.0;83 m²;NULL;2.0;1.5
CLAREMONT;https://www.property24.com/to-rent/claremont/cape-town/western-cape/11741/113354452;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R12 000 ;1 Bedroom Apartment / Flat to Rent in Claremont;NULL;https://images.prop24.com/316423522/Crop600x400;1.0;53 m²;NULL;1.0;1.0
CLAREMONT;https://www.property24.com/to-rent/claremont/cape-town/western-cape/11741/105245017;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R10 700 ;2 Bedroom Apartment / Flat to Rent in Claremont;NULL;https://images.prop24.com/179581912/Crop600x400;2.0;83 m²;NULL;2.0;1.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112477953;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R3 225 000 ;2 Bedroom Apartment / Flat for Sale in Constantia;https://images.prop24.com/303332459/Ensure1280x720|https://images.prop24.com/303560467/Ensure1280x720;https://images.prop24.com/303332459/Ensure1280x720;NULL;74 m²;NULL;2.0;2.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112415219;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R13 750 000 ;4 Bedroom Apartment / Flat for Sale in Constantia;NULL;https://images.prop24.com/302502225/Crop600x400;NULL;250 m²;NULL;4.0;2.5
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/113144879;Apartment / Flat;Sale;NULL;Yes;NULL;NULL;R3 690 000 ;2 Bedroom Apartment / Flat for Sale in Constantia;https://images.prop24.com/314151825/Ensure1280x720|https://images.prop24.com/314151826/Ensure1280x720;https://images.prop24.com/314151825/Ensure1280x720;NULL;77 m²;NULL;2.0;2.0
CONSTANTIA;https://www.property24.com/to-rent/constantia/cape-town/western-cape/11742/110309037;Apartment / Flat;Rent;NULL;Yes;NULL;NULL;R40 000 ;2 Bedroom Apartment / Flat to Rent in Constantia;NULL;https://images.prop24.com/269963290/Crop600x400;2.0;NULL;NULL;2.0;1.0
CONSTANTIA;https://www.property24.com/to-rent/nova-constantia/cape-town/western-cape/16249/112786090;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R15 000 ;1 Bedroom Apartment / Flat to Rent in Nova Constantia;NULL;https://images.prop24.com/308873213/Crop600x400;1.0;NULL;NULL;1.0;NULL
CONSTANTIA;https://www.property24.com/to-rent/constantia-heights/cape-town/western-cape/10112/111037132;Apartment / Flat;Rent;NULL;NULL;NULL;NULL;R27 500 ;2 Bedroom Apartment / Flat to Rent in Constantia Heights;NULL;https://images.prop24.com/280364851/Crop600x400;2.0;146 m²;NULL;2.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113319237;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R2 600 000 ;2 Bedroom Apartment / Flat for Sale in Century City;https://images.prop24.com/315735101/Ensure1280x720|https://images.prop24.com/315735102/Ensure1280x720;https://images.prop24.com/315735101/Ensure1280x720;NULL;96 m²;NULL;2.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/110775419;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R3 670 000 ;2 Bedroom Apartment / Flat for Sale in Century City;https://images.prop24.com/315814290/Ensure1280x720|https://images.prop24.com/308374490/Ensure1280x720;https://images.prop24.com/315814290/Ensure1280x720;NULL;131 m²;100 m²;2.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112538309;Apartment / Flat;Sale;NULL;NULL;NULL;Intercom, Closed Circuit TV, 24 Hour Access, Guard House;R5 500 000 ;3 Bedroom Apartment / Flat for Sale in Century City;https://images.prop24.com/304575788/Ensure1280x720|https://images.prop24.com/304575789/Ensure1280x720;https://images.prop24.com/304575788/Ensure1280x720;NULL;144 m²;NULL;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112808645;Apartment / Flat;Sale;NULL;NULL;NULL;Intercom, Closed Circuit TV, 24 Hour Access, Boomed Area;R4 600 000 ;2 Bedroom Apartment / Flat for Sale in Century City;https://images.prop24.com/309230963/Ensure1280x720|https://images.prop24.com/309230961/Ensure1280x720;https://images.prop24.com/309230963/Ensure1280x720;NULL;119 m²;NULL;2.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112688888;Apartment / Flat;Sale;NULL;NULL;NULL;NULL;R1 700 000 ;1 Bedroom Apartment / Flat for Sale in Century City;https://images.prop24.com/307183008/Ensure1280x720|https://images.prop24.com/307183009/Ensure1280x720;https://images.prop24.com/307183008/Ensure1280x720;NULL;81 m²;NULL;1.0;1.0
