source_url,type_of_property,Size,Security,Price,name,Images,Image,garages,floor_size,erf_size,bedrooms,bathrooms
https://www.property24.com/for-sale/blouberg-rise/blouberg/western-cape/11584/112841170,House,998 m²,"Totally Fenced, Electric Garage, Electric Gate, Alarm System, Perimeter Wall, Safe",R 5 200 000,4 Bedroom House for Sale in Blouberg Rise,https://images.prop24.com/309772769/Ensure1280x720|https://images.prop24.com/309772770/Ensure1280x720,https://images.prop24.com/309772769/Ensure1280x720,2.0,250 m²,998 m²,4.0,3.0
https://www.property24.com/for-sale/blouberg-rise/blouberg/western-cape/11584/112964596,House,988 m²,,R 4 850 000,6 Bedroom House for Sale in Blouberg Rise,https://images.prop24.com/311116712/Ensure1280x720|https://images.prop24.com/311116715/Ensure1280x720,https://images.prop24.com/311116712/Ensure1280x720,2.0,381 m²,988 m²,6.0,4.0
https://www.property24.com/for-sale/blouberg-rise/blouberg/western-cape/11584/113068947,House,880 m²,,R 4 200 000,3 Bedroom House for Sale in Blouberg Rise,https://images.prop24.com/312998708/Ensure1280x720|https://images.prop24.com/312998709/Ensure1280x720,https://images.prop24.com/312998708/Ensure1280x720,1.0,202 m²,880 m²,3.0,3.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113222128,House,244 m²,,R 3 500 000,2 Bedroom House for Sale in Claremont,https://images.prop24.com/314480682/Ensure1280x720|https://images.prop24.com/314480683/Ensure1280x720,https://images.prop24.com/314480682/Ensure1280x720,2.0,129 m²,244 m²,2.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113253872,House,528 m²,,R 3 195 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/299044960/Ensure1280x720|https://images.prop24.com/299044961/Ensure1280x720,https://images.prop24.com/299044960/Ensure1280x720,,138 m²,528 m²,3.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113264212,House,,,R 2 650 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/315125114/Ensure1280x720|https://images.prop24.com/315125098/Ensure1280x720,https://images.prop24.com/315125114/Ensure1280x720,,,,3.0,3.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112987864,House,416 m²,"Totally Fenced, Electric Gate, Burglar Bars",R 2 695 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/311510737/Ensure1280x720|https://images.prop24.com/301078261/Ensure1280x720,https://images.prop24.com/311510737/Ensure1280x720,1.0,112 m²,416 m²,3.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112545194,House,459 m²,,R 4 950 000,5 Bedroom House for Sale in Claremont,https://images.prop24.com/311650989/Ensure1280x720|https://images.prop24.com/311650988/Ensure1280x720,https://images.prop24.com/311650989/Ensure1280x720,,,459 m²,5.0,4.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/111440122,House,167 m²,,R 3 160 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/287188901/Ensure1280x720|https://images.prop24.com/287188853/Ensure1280x720,https://images.prop24.com/287188901/Ensure1280x720,1.0,,167 m²,3.0,2.5
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112365821,House,817 m²,,R 5 995 000,3 Bedroom House for Sale in Claremont,,,,,817 m²,3.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112169005,House,479 m²,"Totally Fenced, Partially Fenced, Electric Gate, Security Gate, Alarm System, 24 Hour Response, Intercom, 24 Hour Access, Electric fencing, Perimeter Wall",R 3 350 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/298195182/Ensure1280x720|https://images.prop24.com/298195183/Ensure1280x720,https://images.prop24.com/298195182/Ensure1280x720,,,479 m²,3.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/111705240,House,540 m²,Security Gate,R 3 795 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/291425211/Ensure1280x720|https://images.prop24.com/291425210/Ensure1280x720,https://images.prop24.com/291425211/Ensure1280x720,2.0,143 m²,540 m²,3.0,2.5
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112157048,House,495 m²,,R 3 850 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/312670559/Ensure1280x720|https://images.prop24.com/312670560/Ensure1280x720,https://images.prop24.com/312670559/Ensure1280x720,,166 m²,495 m²,3.0,3.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112184279,House,453 m²,"Security Gate, Alarm System, Intercom, Burglar Bars",R 4 350 000,3 Bedroom House for Sale in Claremont,,,2.0,300 m²,453 m²,3.0,4.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112499762,House,,,R 7 995 000,House for Sale in Claremont,https://images.prop24.com/309248599/Ensure1280x720|https://images.prop24.com/309248600/Ensure1280x720,https://images.prop24.com/309248599/Ensure1280x720,,1190 m²,,,14.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112242846,House,500 m²,,R 5 750 000,2 Bedroom House for Sale in Claremont,https://images.prop24.com/305377520/Ensure1280x720|https://images.prop24.com/305377522/Ensure1280x720,https://images.prop24.com/305377520/Ensure1280x720,2.0,200 m²,500 m²,2.0,2.5
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112357296,House,578 m²,Partially Fenced,R 3 495 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/301470382/Ensure1280x720|https://images.prop24.com/301470383/Ensure1280x720,https://images.prop24.com/301470382/Ensure1280x720,1.5,146 m²,578 m²,3.0,2.5
https://www.property24.com/for-sale/harfield-village/cape-town/western-cape/8666/112526493,House,463 m²,,R 3 250 000,7 Bedroom House for Sale in Harfield Village,https://images.prop24.com/304388465/Ensure1280x720|https://images.prop24.com/304388466/Ensure1280x720,https://images.prop24.com/304388465/Ensure1280x720,,,463 m²,7.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112510184,House,364 m²,Burglar Bars,R 3 275 000,4 Bedroom House for Sale in Claremont,https://images.prop24.com/312944219/Ensure1280x720|https://images.prop24.com/312944220/Ensure1280x720,https://images.prop24.com/312944219/Ensure1280x720,,132 m²,364 m²,4.0,4.0
https://www.property24.com/for-sale/harfield-village/cape-town/western-cape/8666/112762560,House,857 m²,,R 3 950 000,4 Bedroom House for Sale in Harfield Village,https://images.prop24.com/308468390/Ensure1280x720|https://images.prop24.com/308468391/Ensure1280x720,https://images.prop24.com/308468390/Ensure1280x720,1.0,,857 m²,4.0,4.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112803696,House,224 m²,"Security including automatic gates, burglar bars, electric fence and security gates",R 1 995 000,2 Bedroom House for Sale in Claremont,https://images.prop24.com/309149929/Ensure1280x720|https://images.prop24.com/309149930/Ensure1280x720,https://images.prop24.com/309149929/Ensure1280x720,,,224 m²,2.0,1.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112368907,House,247 m²,,R 2 350 000,2 Bedroom House for Sale in Claremont,https://images.prop24.com/301675514/Ensure1280x720|https://images.prop24.com/301675515/Ensure1280x720,https://images.prop24.com/301675514/Ensure1280x720,,143 m²,247 m²,2.0,1.5
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113008794,House,541 m²,,POA,House for Sale in Claremont,https://images.prop24.com/311912475/Ensure1280x720|https://images.prop24.com/311912476/Ensure1280x720,https://images.prop24.com/311912475/Ensure1280x720,,,541 m²,,
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112133248,House,266 m²,,R 1 795 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/297566923/Ensure1280x720|https://images.prop24.com/297566925/Ensure1280x720,https://images.prop24.com/297566923/Ensure1280x720,,,266 m²,3.0,2.0
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112502473,House,430 m²,"Electric Gate, Alarm System, 24 Hour Response, Electric fencing, Perimeter Wall, Outdoor Beams",R 6 450 000,3 Bedroom House for Sale in Claremont,https://images.prop24.com/303972933/Ensure1280x720|https://images.prop24.com/303972934/Ensure1280x720,https://images.prop24.com/303972933/Ensure1280x720,,200 m²,430 m²,3.0,2.5
https://www.property24.com/for-sale/harfield-village/cape-town/western-cape/8666/112554994,House,,,R 2 795 000,3 Bedroom House for Sale in Harfield Village,https://images.prop24.com/304859099/Ensure1280x720|https://images.prop24.com/304859086/Ensure1280x720,https://images.prop24.com/304859099/Ensure1280x720,2.0,200 m²,,3.0,2.5
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112689457,House,496 m²,,R 3 495 000,7 Bedroom House for Sale in Claremont,https://images.prop24.com/307193946/Ensure1280x720|https://images.prop24.com/307193947/Ensure1280x720,https://images.prop24.com/307193946/Ensure1280x720,,300 m²,496 m²,7.0,5.5
https://www.property24.com/for-sale/harfield-village/cape-town/western-cape/8666/112863272,House,,"Electric Garage, Security Gate, Alarm System, Perimeter Wall",R 3 495 000,2 Bedroom House for Sale in Harfield Village,https://images.prop24.com/315870158/Ensure1280x720|https://images.prop24.com/315829278/Ensure1280x720,https://images.prop24.com/315870158/Ensure1280x720,1.0,122 m²,,2.0,2.5
https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/112522613,House,610 m²,,R 6 200 000,4 Bedroom House for Sale in Claremont,https://images.prop24.com/304325315/Ensure1280x720|https://images.prop24.com/304325314/Ensure1280x720,https://images.prop24.com/304325315/Ensure1280x720,3.0,,610 m²,4.0,3.0
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/113341863,House,966 m²,,R 3 275 000,6 Bedroom House for Sale in Capri,https://images.prop24.com/316169396/Ensure1280x720|https://images.prop24.com/316169397/Ensure1280x720,https://images.prop24.com/316169396/Ensure1280x720,2.0,,966 m²,6.0,3.0
https://www.property24.com/for-sale/clovelly/fish-hoek/western-cape/10947/113220593,House,521 m²,,R 4 750 000,4 Bedroom House for Sale in Clovelly,https://images.prop24.com/314452188/Ensure1280x720|https://images.prop24.com/314452189/Ensure1280x720,https://images.prop24.com/314452188/Ensure1280x720,2.0,159 m²,521 m²,4.0,3.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112894529,House,221 m²,,R 2 400 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/314976972/Ensure1280x720|https://images.prop24.com/310595054/Ensure1280x720,https://images.prop24.com/314976972/Ensure1280x720,1.0,92 m²,221 m²,3.0,2.0
https://www.property24.com/for-sale/sun-valley/fish-hoek/western-cape/9073/112672860,House,224 m²,,R 1 900 000,3 Bedroom House for Sale in Sun Valley,https://images.prop24.com/306901952/Ensure1280x720|https://images.prop24.com/306901951/Ensure1280x720,https://images.prop24.com/306901952/Ensure1280x720,1.0,104 m²,224 m²,3.0,1.5
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112575376,House,221 m²,Security Village,R 2 295 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/305219597/Ensure1280x720|https://images.prop24.com/305219596/Ensure1280x720,https://images.prop24.com/305219597/Ensure1280x720,1.0,102 m²,221 m²,3.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112143989,House,456 m²,Burglar Bars,R 2 495 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/297802005/Ensure1280x720|https://images.prop24.com/297802007/Ensure1280x720,https://images.prop24.com/297802005/Ensure1280x720,1.0,,456 m²,3.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112280315,House,594 m²,,R 5 200 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/300150355/Ensure1280x720|https://images.prop24.com/300150342/Ensure1280x720,https://images.prop24.com/300150355/Ensure1280x720,,,594 m²,3.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/111627275,House,630 m²,,R 17 995 000,8 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/299758179/Ensure1280x720|https://images.prop24.com/299758247/Ensure1280x720,https://images.prop24.com/299758179/Ensure1280x720,5.0,657 m²,630 m²,8.0,8.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112433192,House,,"Electric Gate, Totally Fenced, Guard, Security Gate, Guard House",R 7 500 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/302819542/Ensure1280x720|https://images.prop24.com/302819543/Ensure1280x720,https://images.prop24.com/302819542/Ensure1280x720,2.0,352 m²,,3.0,4.0
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/111112082,House,884 m²,"Security Gate, Burglar Bars",R 3 800 000,4 Bedroom House for Sale in Capri,https://images.prop24.com/309958752/Ensure1280x720|https://images.prop24.com/309958753/Ensure1280x720,https://images.prop24.com/309958752/Ensure1280x720,2.0,247 m²,884 m²,4.0,3.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112725270,House,509 m²,Alarm System,R 2 690 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/307812792/Ensure1280x720|https://images.prop24.com/307812793/Ensure1280x720,https://images.prop24.com/307812792/Ensure1280x720,1.0,,509 m²,3.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112564451,House,762 m²,,R 2 580 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/305021035/Ensure1280x720|https://images.prop24.com/305021036/Ensure1280x720,https://images.prop24.com/305021035/Ensure1280x720,1.0,174 m²,762 m²,3.0,1.0
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/112163287,House,275 m²,,R 2 445 000,2 Bedroom House for Sale in Capri,https://images.prop24.com/298101753/Ensure1280x720|https://images.prop24.com/298101757/Ensure1280x720,https://images.prop24.com/298101753/Ensure1280x720,1.0,126 m²,275 m²,2.0,2.0
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/112660288,House,839 m²,,R 3 550 000,4 Bedroom House for Sale in Capri,https://images.prop24.com/306701137/Ensure1280x720|https://images.prop24.com/306701139/Ensure1280x720,https://images.prop24.com/306701137/Ensure1280x720,2.0,142 m²,839 m²,4.0,3.5
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/112162666,House,,"Security Gate, Intercom, Electric fencing",R 2 650 000,3 Bedroom House for Sale in Capri,https://images.prop24.com/298090890/Ensure1280x720|https://images.prop24.com/298090891/Ensure1280x720,https://images.prop24.com/298090890/Ensure1280x720,1.0,170 m²,,3.0,3.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/110667290,House,471 m²,,R 2 695 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/273639634/Ensure1280x720|https://images.prop24.com/273639635/Ensure1280x720,https://images.prop24.com/273639634/Ensure1280x720,,131 m²,471 m²,3.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/110352713,House,1 884 m²,Totally Fenced,R 12 500 000,4 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/274515089/Ensure1280x720|https://images.prop24.com/274515000/Ensure1280x720,https://images.prop24.com/274515089/Ensure1280x720,2.0,460 m²,1 884 m²,4.0,4.0
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/112206247,House,1 153 m²,Security including automatic gates,R 3 995 000,4 Bedroom House for Sale in Capri,https://images.prop24.com/298822483/Ensure1280x720|https://images.prop24.com/298822489/Ensure1280x720,https://images.prop24.com/298822483/Ensure1280x720,1.0,280 m²,1 153 m²,4.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112710483,House,516 m²,Alarm System,R 2 495 000,3 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/307560035/Ensure1280x720|https://images.prop24.com/307560037/Ensure1280x720,https://images.prop24.com/307560035/Ensure1280x720,2.0,,516 m²,3.0,2.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112729857,House,535 m²,,R 2 295 000,2 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/307891562/Ensure1280x720|https://images.prop24.com/307891563/Ensure1280x720,https://images.prop24.com/307891562/Ensure1280x720,1.0,,535 m²,2.0,2.5
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/112311490,House,1 098 m²,Security including automatic gates,R 3 750 000,3 Bedroom House for Sale in Capri,https://images.prop24.com/300685815/Ensure1280x720|https://images.prop24.com/300685853/Ensure1280x720,https://images.prop24.com/300685815/Ensure1280x720,2.0,,1 098 m²,3.0,3.0
https://www.property24.com/for-sale/sun-valley/fish-hoek/western-cape/9073/112826139,House,645 m²,,R 3 295 000,3 Bedroom House for Sale in Sun Valley,https://images.prop24.com/309524394/Ensure1280x720|https://images.prop24.com/309524395/Ensure1280x720,https://images.prop24.com/309524394/Ensure1280x720,2.0,141 m²,645 m²,3.0,3.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/113019222,House,496 m²,,R 5 765 000,4 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/315141802/Ensure1280x720|https://images.prop24.com/315141915/Ensure1280x720,https://images.prop24.com/315141802/Ensure1280x720,2.0,220 m²,496 m²,4.0,2.5
https://www.property24.com/for-sale/capri/fish-hoek/western-cape/10997/112508425,House,999 m²,,R 4 195 000,6 Bedroom House for Sale in Capri,https://images.prop24.com/304079302/Ensure1280x720|https://images.prop24.com/304079305/Ensure1280x720,https://images.prop24.com/304079302/Ensure1280x720,2.0,468 m²,999 m²,6.0,4.0
https://www.property24.com/for-sale/fish-hoek/fish-hoek/western-cape/16699/112697152,House,552 m²,,R 4 750 000,4 Bedroom House for Sale in Fish Hoek,https://images.prop24.com/307323901/Ensure1280x720|https://images.prop24.com/307323924/Ensure1280x720,https://images.prop24.com/307323901/Ensure1280x720,2.0,280 m²,552 m²,4.0,
https://www.property24.com/for-sale/sun-valley/fish-hoek/western-cape/9073/112919651,House,690 m²,,R 2 595 000,3 Bedroom House for Sale in Sun Valley,https://images.prop24.com/310680660/Ensure1280x720|https://images.prop24.com/310680661/Ensure1280x720,https://images.prop24.com/310680660/Ensure1280x720,1.0,,690 m²,3.0,2.0
https://www.property24.com/for-sale/monte-vista/goodwood/western-cape/8104/113341463,House,691 m²,Security including burglar bars and security gates,R 3 100 000,5 Bedroom House for Sale in Monte Vista,https://images.prop24.com/316162544/Ensure1280x720|https://images.prop24.com/316162547/Ensure1280x720,https://images.prop24.com/316162544/Ensure1280x720,3.0,360 m²,691 m²,5.0,3.0
https://www.property24.com/for-sale/goodwood-estate/goodwood/western-cape/8101/113325123,House,495 m²,,R 2 199 900,4 Bedroom House for Sale in Goodwood Estate,https://images.prop24.com/315862132/Ensure1280x720|https://images.prop24.com/315862133/Ensure1280x720,https://images.prop24.com/315862132/Ensure1280x720,,,495 m²,4.0,3.0
https://www.property24.com/for-sale/edgemead/goodwood/western-cape/8097/113316858,House,345 m²,,R 2 200 000,2 Bedroom House for Sale in Edgemead,https://images.prop24.com/315689896/Ensure1280x720|https://images.prop24.com/315689897/Ensure1280x720,https://images.prop24.com/315689896/Ensure1280x720,1.0,,345 m²,2.0,1.0
https://www.property24.com/for-sale/avon/goodwood/western-cape/8129/113254209,House,991 m²,,R 1 149 000,House for Sale in Avon,https://images.prop24.com/314915906/Ensure1280x720|https://images.prop24.com/314915907/Ensure1280x720,https://images.prop24.com/314915906/Ensure1280x720,,,991 m²,,
https://www.property24.com/for-sale/salberau/goodwood/western-cape/8158/113231285,House,136 m²,,R 680 000,3 Bedroom House for Sale in Salberau,https://images.prop24.com/314640605/Ensure1280x720|https://images.prop24.com/315127021/Ensure1280x720,https://images.prop24.com/314640605/Ensure1280x720,,,136 m²,3.0,1.0
https://www.property24.com/for-sale/richmond/goodwood/western-cape/11609/113072807,House,495 m²,,R 1 798 000,6 Bedroom House for Sale in Richmond,https://images.prop24.com/313072987/Ensure1280x720|https://images.prop24.com/313072988/Ensure1280x720,https://images.prop24.com/313072987/Ensure1280x720,1.0,142 m²,495 m²,6.0,1.0
https://www.property24.com/for-sale/goodwood-estate/goodwood/western-cape/8101/112983052,House,495 m²,,R 2 395 000,3 Bedroom House for Sale in Goodwood Estate,https://images.prop24.com/311436438/Ensure1280x720|https://images.prop24.com/311436437/Ensure1280x720,https://images.prop24.com/311436438/Ensure1280x720,1.0,,495 m²,3.0,2.0
https://www.property24.com/for-sale/goodwood-estate/goodwood/western-cape/8101/112923364,House,595 m²,"Electric Garage, Security Gate, Alarm System, Burglar Bars",R 2 899 000,3 Bedroom House for Sale in Goodwood Estate,https://images.prop24.com/310741924/Ensure1280x720|https://images.prop24.com/310741926/Ensure1280x720,https://images.prop24.com/310741924/Ensure1280x720,2.0,295 m²,595 m²,3.0,2.0
https://www.property24.com/for-sale/vasco-estate/goodwood/western-cape/8116/112931870,House,238 m²,1,R 1 485 000,3 Bedroom House for Sale in Vasco Estate,https://images.prop24.com/310890259/Ensure1280x720|https://images.prop24.com/310890260/Ensure1280x720,https://images.prop24.com/310890259/Ensure1280x720,,,238 m²,3.0,2.0
https://www.property24.com/for-sale/townsend-estate/goodwood/western-cape/10830/112382354,House,495 m²,,R 1 695 000,3 Bedroom House for Sale in Townsend Estate,https://images.prop24.com/310018660/Ensure1280x720|https://images.prop24.com/310018661/Ensure1280x720,https://images.prop24.com/310018660/Ensure1280x720,1.0,128 m²,495 m²,3.0,1.0
https://www.property24.com/for-sale/goodwood-estate/goodwood/western-cape/8101/112686328,House,495 m²,Security Gate,R 1 999 000,3 Bedroom House for Sale in Goodwood Estate,https://images.prop24.com/307136469/Ensure1280x720|https://images.prop24.com/307136470/Ensure1280x720,https://images.prop24.com/307136469/Ensure1280x720,1.0,180 m²,495 m²,3.0,2.0
https://www.property24.com/for-sale/vasco-estate/goodwood/western-cape/8116/112430365,House,495 m²,,R 1 700 000,4 Bedroom House for Sale in Vasco Estate,https://images.prop24.com/303432527/Ensure1280x720|https://images.prop24.com/302769773/Ensure1280x720,https://images.prop24.com/303432527/Ensure1280x720,1.0,145 m²,495 m²,4.0,1.5
https://www.property24.com/for-sale/goodwood-estate/goodwood/western-cape/8101/112433947,House,695 m²,"Security Gate, Burglar Bars",R 2 650 000,4 Bedroom House for Sale in Goodwood Estate,https://images.prop24.com/302833389/Ensure1280x720|https://images.prop24.com/302833390/Ensure1280x720,https://images.prop24.com/302833389/Ensure1280x720,2.0,249 m²,695 m²,4.0,2.0
https://www.property24.com/for-sale/goodwood-central/goodwood/western-cape/8100/112048015,House,496 m²,,R 2 399 000,3 Bedroom House for Sale in Goodwood Central,https://images.prop24.com/296256789/Ensure1280x720|https://images.prop24.com/296256788/Ensure1280x720,https://images.prop24.com/296256789/Ensure1280x720,3.0,,496 m²,3.0,2.0
https://www.property24.com/for-sale/avonwood/goodwood/western-cape/8130/112534092,House,458 m²,,R 1 499 000,4 Bedroom House for Sale in Avonwood,https://images.prop24.com/304504612/Ensure1280x720|https://images.prop24.com/304504599/Ensure1280x720,https://images.prop24.com/304504612/Ensure1280x720,1.0,,458 m²,4.0,2.0
https://www.property24.com/for-sale/townsend-estate/goodwood/western-cape/10830/112726636,House,679 m²,,R 1 550 000,3 Bedroom House for Sale in Townsend Estate,https://images.prop24.com/307836569/Ensure1280x720,https://images.prop24.com/307836569/Ensure1280x720,1.0,,679 m²,3.0,
https://www.property24.com/for-sale/balvenie/goodwood/western-cape/8131/112823613,House,10 093 m²,,R 9 000 000,House for Sale in Balvenie,https://images.prop24.com/297514159/Ensure1280x720|https://images.prop24.com/297514159/Ensure1280x720,https://images.prop24.com/297514159/Ensure1280x720,,,10 093 m²,,
https://www.property24.com/for-sale/ruyterwacht/goodwood/western-cape/8110/112386418,House,,,R 750 000,2 Bedroom House for Sale in Ruyterwacht,https://images.prop24.com/301983711/Ensure1280x720|https://images.prop24.com/301983712/Ensure1280x720,https://images.prop24.com/301983711/Ensure1280x720,,,,2.0,1.0
https://www.property24.com/for-sale/elsies-river/goodwood/western-cape/33200/110999219,House,518 m²,,R 1 350 000,3 Bedroom House for Sale in Elsies River,https://images.prop24.com/313721956/Ensure1280x720|https://images.prop24.com/313721957/Ensure1280x720,https://images.prop24.com/313721956/Ensure1280x720,,,518 m²,3.0,1.5
https://www.property24.com/for-sale/riverton/goodwood/western-cape/8150/112427749,House,503 m²,,R 1 795 000,3 Bedroom House for Sale in Riverton,https://images.prop24.com/302726447/Ensure1280x720|https://images.prop24.com/302726449/Ensure1280x720,https://images.prop24.com/302726447/Ensure1280x720,1.0,,503 m²,3.0,1.5
https://www.property24.com/for-sale/ruyterwacht/goodwood/western-cape/8110/110623118,House,508 m²,,R 1 640 000,4 Bedroom House for Sale in Ruyterwacht,https://images.prop24.com/272879929/Ensure1280x720|https://images.prop24.com/272879930/Ensure1280x720,https://images.prop24.com/272879929/Ensure1280x720,2.0,,508 m²,4.0,2.0
https://www.property24.com/for-sale/goodwood-central/goodwood/western-cape/8100/112081935,House,320 m²,,R 2 995 000,House for Sale in Goodwood Central,https://images.prop24.com/296833456/Ensure1280x720|https://images.prop24.com/296833457/Ensure1280x720,https://images.prop24.com/296833456/Ensure1280x720,,,320 m²,,
https://www.property24.com/for-sale/goodwood-central/goodwood/western-cape/8100/110313973,House,496 m²,,R 2 695 000,3 Bedroom House for Sale in Goodwood Central,https://images.prop24.com/267505245/Ensure1280x720|https://images.prop24.com/301800603/Ensure1280x720,https://images.prop24.com/267505245/Ensure1280x720,2.0,,496 m²,3.0,2.0
https://www.property24.com/for-sale/townsend-estate/goodwood/western-cape/10830/109858102,House,495 m²,1,R 2 995 000,5 Bedroom House for Sale in Townsend Estate,https://images.prop24.com/259820825/Ensure1280x720|https://images.prop24.com/259820819/Ensure1280x720,https://images.prop24.com/259820825/Ensure1280x720,3.0,,495 m²,5.0,4.0
https://www.property24.com/for-sale/ruyterwacht/goodwood/western-cape/8110/111181240,House,552 m²,,R 2 650 000,4 Bedroom House for Sale in Ruyterwacht,https://images.prop24.com/302920689/Ensure1280x720|https://images.prop24.com/302920692/Ensure1280x720,https://images.prop24.com/302920689/Ensure1280x720,3.0,,552 m²,4.0,3.0
https://www.property24.com/for-sale/tygerdal/goodwood/western-cape/8114/109785241,House,666 m²,1,R 2 740 000,4 Bedroom House for Sale in Tygerdal,https://images.prop24.com/258620136/Ensure1280x720|https://images.prop24.com/258620137/Ensure1280x720,https://images.prop24.com/258620136/Ensure1280x720,2.0,,666 m²,4.0,3.0
https://www.property24.com/for-sale/avondale/parow/western-cape/8169/113303258,House,516 m²,,R 2 450 000,4 Bedroom House for Sale in Avondale,https://images.prop24.com/315432686/Ensure1280x720|https://images.prop24.com/315432687/Ensure1280x720,https://images.prop24.com/315432686/Ensure1280x720,1.0,,516 m²,4.0,3.0
https://www.property24.com/for-sale/avondale/parow/western-cape/8169/112823565,House,496 m²,,R 2 100 000,4 Bedroom House for Sale in Avondale,https://images.prop24.com/309482237/Ensure1280x720|https://images.prop24.com/309482236/Ensure1280x720,https://images.prop24.com/309482237/Ensure1280x720,,,496 m²,4.0,2.0
https://www.property24.com/for-sale/avondale/parow/western-cape/8169/112885957,House,496 m²,"Alarm System, 24 Hour Access",R 2 199 000,3 Bedroom House for Sale in Avondale,https://images.prop24.com/310471201/Ensure1280x720|https://images.prop24.com/310471202/Ensure1280x720,https://images.prop24.com/310471201/Ensure1280x720,1.0,,496 m²,3.0,2.0
https://www.property24.com/for-sale/avondale/parow/western-cape/8169/112732205,House,420 m²,"Security Gate, Burglar Bars",R 1 695 000,3 Bedroom House for Sale in Avondale,https://images.prop24.com/307935223/Ensure1280x720|https://images.prop24.com/307935224/Ensure1280x720,https://images.prop24.com/307935223/Ensure1280x720,1.0,135 m²,420 m²,3.0,2.0
